Author,Community,Degree
https://openalex.org/A5041585781,75,3
https://openalex.org/A5052272304,42,2
https://openalex.org/A5071895721,42,2
https://openalex.org/A5006700143,18,16
https://openalex.org/A5081429241,18,29
https://openalex.org/A5042336053,6,3
https://openalex.org/A5027036879,18,62
https://openalex.org/A5032038215,6,9
https://openalex.org/A5048789742,18,31
https://openalex.org/A5021501103,44,12
https://openalex.org/A5076651767,44,13
https://openalex.org/A5011488053,2,8
https://openalex.org/A5025218537,30,51
https://openalex.org/A5059787882,30,41
https://openalex.org/A5070491108,30,28
https://openalex.org/A5014048759,30,33
https://openalex.org/A5039841997,30,50
https://openalex.org/A5042890616,30,11
https://openalex.org/A5072574591,77,7
https://openalex.org/A5050672404,18,5
https://openalex.org/A5011492998,9,6
https://openalex.org/A5051473473,9,6
https://openalex.org/A5069671758,16,11
https://openalex.org/A5081544091,9,4
https://openalex.org/A5088335237,42,60
https://openalex.org/A5011368152,3,7
https://openalex.org/A5023775697,3,10
https://openalex.org/A5056559023,3,15
https://openalex.org/A5077079991,3,7
https://openalex.org/A5013170605,4,4
https://openalex.org/A5054909263,4,3
https://openalex.org/A5075684861,17,3
https://openalex.org/A5005493160,38,151
https://openalex.org/A5053889441,6,18
https://openalex.org/A5091523423,6,3
https://openalex.org/A5046011683,44,14
https://openalex.org/A5021646499,3,2
https://openalex.org/A5012152390,6,5
https://openalex.org/A5073240173,6,5
https://openalex.org/A5043155699,25,7
https://openalex.org/A5014082558,30,7
https://openalex.org/A5024396732,30,20
https://openalex.org/A5069885186,30,81
https://openalex.org/A5082372443,30,14
https://openalex.org/A5065827571,30,5
https://openalex.org/A5018934856,42,4
https://openalex.org/A5047690096,42,4
https://openalex.org/A5003055239,18,3
https://openalex.org/A5057626085,42,8
https://openalex.org/A5071656339,42,8
https://openalex.org/A5042355795,16,4
https://openalex.org/A5007675088,31,15
https://openalex.org/A5015442985,31,4
https://openalex.org/A5063589999,31,4
https://openalex.org/A5083444453,44,4
https://openalex.org/A5001682791,6,4
https://openalex.org/A5024001153,3,4
https://openalex.org/A5066147914,6,8
https://openalex.org/A5021515262,2,9
https://openalex.org/A5075416803,44,7
https://openalex.org/A5016270542,42,5
https://openalex.org/A5049692788,42,35
https://openalex.org/A5077515904,17,1
https://openalex.org/A5089037676,5,2
https://openalex.org/A5015734687,0,9
https://openalex.org/A5067953991,12,8
https://openalex.org/A5022105203,25,7
https://openalex.org/A5005403196,6,5
https://openalex.org/A5070520070,3,1
https://openalex.org/A5077914603,6,4
https://openalex.org/A5073905699,6,6
https://openalex.org/A5069696998,3,1
https://openalex.org/A5018814025,27,12
https://openalex.org/A5039607010,27,3
https://openalex.org/A5042955432,78,5
https://openalex.org/A5021816222,42,8
https://openalex.org/A5026457242,42,8
https://openalex.org/A5054480943,42,8
https://openalex.org/A5074234868,42,8
https://openalex.org/A5080121038,42,8
https://openalex.org/A5010352723,79,2
https://openalex.org/A5068117141,3,1
https://openalex.org/A5039724817,30,8
https://openalex.org/A5078374749,30,8
https://openalex.org/A5079588783,30,8
https://openalex.org/A5020199695,30,18
https://openalex.org/A5066252195,44,5
https://openalex.org/A5076732230,44,5
https://openalex.org/A5075478426,9,4
https://openalex.org/A5048738205,30,4
https://openalex.org/A5040465567,4,2
https://openalex.org/A5065574136,8,5
https://openalex.org/A5080825557,8,6
https://openalex.org/A5083234787,8,5
https://openalex.org/A5084313044,8,6
https://openalex.org/A5010475017,77,5
https://openalex.org/A5061324721,77,5
https://openalex.org/A5064196598,77,5
https://openalex.org/A5024837388,6,8
https://openalex.org/A5082896061,6,8
https://openalex.org/A5035738011,9,4
https://openalex.org/A5052831869,9,5
https://openalex.org/A5082968822,9,6
https://openalex.org/A5060121586,9,4
https://openalex.org/A5066187890,63,22
https://openalex.org/A5068040272,3,7
https://openalex.org/A5082028715,3,7
https://openalex.org/A5087181942,9,4
https://openalex.org/A5010276777,18,3
https://openalex.org/A5026421902,31,5
https://openalex.org/A5039675865,31,7
https://openalex.org/A5062105716,31,5
https://openalex.org/A5089521510,31,5
https://openalex.org/A5055411829,44,5
https://openalex.org/A5066687016,44,5
https://openalex.org/A5041817889,16,7
https://openalex.org/A5016371653,30,36
https://openalex.org/A5071665336,40,14
https://openalex.org/A5086966192,5,1
https://openalex.org/A5034176491,12,4
https://openalex.org/A5072325945,12,4
https://openalex.org/A5083370977,12,4
https://openalex.org/A5033331950,6,5
https://openalex.org/A5071773009,62,21
https://openalex.org/A5074134679,18,2
https://openalex.org/A5006509575,45,3
https://openalex.org/A5091326079,45,5
https://openalex.org/A5001646936,62,10
https://openalex.org/A5018976680,62,53
https://openalex.org/A5071010060,3,3
https://openalex.org/A5015997769,31,6
https://openalex.org/A5020045407,31,6
https://openalex.org/A5085462678,31,6
https://openalex.org/A5012435036,9,1
https://openalex.org/A5060310064,7,2
https://openalex.org/A5062216900,3,2
https://openalex.org/A5007126580,42,4
https://openalex.org/A5061488382,30,6
https://openalex.org/A5058702075,16,5
https://openalex.org/A5062206864,16,5
https://openalex.org/A5034748660,62,11
https://openalex.org/A5087143068,62,7
https://openalex.org/A5066338740,6,4
https://openalex.org/A5067998396,9,3
https://openalex.org/A5072141116,9,3
https://openalex.org/A5000051792,9,2
https://openalex.org/A5041692435,5,1
https://openalex.org/A5041273116,9,7
https://openalex.org/A5063752971,9,7
https://openalex.org/A5069967478,9,7
https://openalex.org/A5076802565,9,7
https://openalex.org/A5003486719,9,3
https://openalex.org/A5068267080,57,9
https://openalex.org/A5089186571,57,38
https://openalex.org/A5012701585,1,64
https://openalex.org/A5008291667,17,52
https://openalex.org/A5047301239,17,17
https://openalex.org/A5076143079,17,30
https://openalex.org/A5021948714,80,14
https://openalex.org/A5026237459,80,7
https://openalex.org/A5039726789,80,7
https://openalex.org/A5042663607,80,97
https://openalex.org/A5090164681,80,7
https://openalex.org/A5016589479,80,6
https://openalex.org/A5020306286,80,9
https://openalex.org/A5010691256,39,7
https://openalex.org/A5017863919,1,4
https://openalex.org/A5063557800,10,29
https://openalex.org/A5059186723,1,2
https://openalex.org/A5000043933,81,32
https://openalex.org/A5000432967,81,26
https://openalex.org/A5006350000,81,7
https://openalex.org/A5025536015,81,7
https://openalex.org/A5063098095,30,5
https://openalex.org/A5070463669,30,16
https://openalex.org/A5083806995,1,4
https://openalex.org/A5034406723,30,58
https://openalex.org/A5018787225,81,8
https://openalex.org/A5057925879,81,8
https://openalex.org/A5061580646,81,8
https://openalex.org/A5091875144,12,15
https://openalex.org/A5022754313,1,16
https://openalex.org/A5044056170,0,4
https://openalex.org/A5073568638,14,8
https://openalex.org/A5039790391,81,6
https://openalex.org/A5083350270,81,6
https://openalex.org/A5006015323,80,8
https://openalex.org/A5047318207,80,8
https://openalex.org/A5070291877,80,8
https://openalex.org/A5039467957,12,9
https://openalex.org/A5008805047,17,8
https://openalex.org/A5055069715,17,3
https://openalex.org/A5065751795,80,21
https://openalex.org/A5054638811,80,20
https://openalex.org/A5080768778,80,10
https://openalex.org/A5000086314,31,5
https://openalex.org/A5022164958,31,5
https://openalex.org/A5067897724,80,22
https://openalex.org/A5034204065,37,4
https://openalex.org/A5081336074,37,4
https://openalex.org/A5035959914,30,5
https://openalex.org/A5041808447,30,40
https://openalex.org/A5059507519,80,57
https://openalex.org/A5076154517,80,8
https://openalex.org/A5064247065,1,2
https://openalex.org/A5050006711,81,6
https://openalex.org/A5075104163,81,6
https://openalex.org/A5079261745,81,6
https://openalex.org/A5009039449,17,2
https://openalex.org/A5014993912,17,7
https://openalex.org/A5080291085,17,5
https://openalex.org/A5007524593,32,3
https://openalex.org/A5002251322,82,6
https://openalex.org/A5009325217,82,27
https://openalex.org/A5016210828,82,6
https://openalex.org/A5037877977,80,6
https://openalex.org/A5051073651,80,6
https://openalex.org/A5060017147,80,6
https://openalex.org/A5061900933,80,6
https://openalex.org/A5069532669,12,3
https://openalex.org/A5085962760,2,13
https://openalex.org/A5049341927,94,16
https://openalex.org/A5002012048,17,12
https://openalex.org/A5036258938,30,42
https://openalex.org/A5089295097,30,3
https://openalex.org/A5083509279,94,6
https://openalex.org/A5062538365,20,5
https://openalex.org/A5082056559,20,5
https://openalex.org/A5010776860,94,13
https://openalex.org/A5022962514,94,5
https://openalex.org/A5046489971,94,3
https://openalex.org/A5076281398,52,19
https://openalex.org/A5084560194,52,3
https://openalex.org/A5050896639,82,2
https://openalex.org/A5077666342,82,2
https://openalex.org/A5020459024,80,9
https://openalex.org/A5085842901,80,6
https://openalex.org/A5079155579,2,4
https://openalex.org/A5007630677,57,8
https://openalex.org/A5015006654,57,8
https://openalex.org/A5074701660,57,8
https://openalex.org/A5078519761,18,6
https://openalex.org/A5008786913,44,2
https://openalex.org/A5007104279,66,6
https://openalex.org/A5070635300,80,4
https://openalex.org/A5043043876,17,3
https://openalex.org/A5032686368,94,8
https://openalex.org/A5035585451,94,8
https://openalex.org/A5060845746,94,8
https://openalex.org/A5072973188,94,8
https://openalex.org/A5006250732,57,6
https://openalex.org/A5075837877,80,2
https://openalex.org/A5020488191,1,5
https://openalex.org/A5003806380,80,7
https://openalex.org/A5040061698,17,4
https://openalex.org/A5070917765,17,4
https://openalex.org/A5087712789,17,4
https://openalex.org/A5020269059,82,4
https://openalex.org/A5023746266,82,4
https://openalex.org/A5029233657,80,6
https://openalex.org/A5003544728,80,10
https://openalex.org/A5026589672,80,4
https://openalex.org/A5037940926,80,4
https://openalex.org/A5079133618,80,4
https://openalex.org/A5070956145,1,3
https://openalex.org/A5065531818,80,2
https://openalex.org/A5090013606,82,3
https://openalex.org/A5012719948,94,4
https://openalex.org/A5025897794,94,4
https://openalex.org/A5051127850,80,11
https://openalex.org/A5041361121,2,3
https://openalex.org/A5004733065,83,6
https://openalex.org/A5006140886,83,6
https://openalex.org/A5010514997,83,6
https://openalex.org/A5033341922,83,6
https://openalex.org/A5039159288,83,6
https://openalex.org/A5051210012,83,6
https://openalex.org/A5064960673,44,4
https://openalex.org/A5002595735,2,10
https://openalex.org/A5025222666,2,2
https://openalex.org/A5061900944,80,25
https://openalex.org/A5016302555,94,4
https://openalex.org/A5031201228,94,4
https://openalex.org/A5085244168,94,4
https://openalex.org/A5061945368,12,14
https://openalex.org/A5001578120,52,4
https://openalex.org/A5072433580,82,5
https://openalex.org/A5083379035,82,3
https://openalex.org/A5062042468,81,2
https://openalex.org/A5057958432,82,3
https://openalex.org/A5035701638,28,16
https://openalex.org/A5037858093,94,8
https://openalex.org/A5048328811,94,13
https://openalex.org/A5088183194,94,8
https://openalex.org/A5077327120,94,3
https://openalex.org/A5020449489,81,3
https://openalex.org/A5014594519,11,2
https://openalex.org/A5035398314,11,4
https://openalex.org/A5013197067,52,3
https://openalex.org/A5011126050,55,19
https://openalex.org/A5020445186,55,3
https://openalex.org/A5061069554,55,14
https://openalex.org/A5068639050,55,3
https://openalex.org/A5016929461,55,11
https://openalex.org/A5022760315,55,7
https://openalex.org/A5057221448,55,7
https://openalex.org/A5066830030,55,11
https://openalex.org/A5078080242,55,7
https://openalex.org/A5087111105,55,7
https://openalex.org/A5091266296,80,4
https://openalex.org/A5083997019,52,3
https://openalex.org/A5045476264,94,7
https://openalex.org/A5061168023,94,7
https://openalex.org/A5087484098,94,7
https://openalex.org/A5043692273,72,6
https://openalex.org/A5079455576,62,3
https://openalex.org/A5007036160,94,4
https://openalex.org/A5079043288,94,4
https://openalex.org/A5013374806,17,3
https://openalex.org/A5022272025,2,56
https://openalex.org/A5010840262,57,6
https://openalex.org/A5006257275,2,6
https://openalex.org/A5049675708,11,4
https://openalex.org/A5069047509,81,2
https://openalex.org/A5006392559,1,3
https://openalex.org/A5024588682,94,9
https://openalex.org/A5025412257,94,8
https://openalex.org/A5044368731,94,8
https://openalex.org/A5045111151,94,8
https://openalex.org/A5064252569,94,8
https://openalex.org/A5032019885,94,4
https://openalex.org/A5042847239,94,4
https://openalex.org/A5042875940,17,3
https://openalex.org/A5044580357,40,13
https://openalex.org/A5034214053,12,8
https://openalex.org/A5044134704,94,1
https://openalex.org/A5042141111,80,4
https://openalex.org/A5039936975,57,5
https://openalex.org/A5045705255,1,2
https://openalex.org/A5010639399,84,3
https://openalex.org/A5011446833,84,3
https://openalex.org/A5022195747,84,3
https://openalex.org/A5079287887,57,6
https://openalex.org/A5014141542,11,2
https://openalex.org/A5040217228,11,21
https://openalex.org/A5083562723,1,2
https://openalex.org/A5012620737,55,7
https://openalex.org/A5020448212,55,7
https://openalex.org/A5074962540,55,7
https://openalex.org/A5076825700,55,7
https://openalex.org/A5008531526,10,4
https://openalex.org/A5000837017,82,1
https://openalex.org/A5062458953,11,3
https://openalex.org/A5043349312,52,3
https://openalex.org/A5048683309,52,4
https://openalex.org/A5072944579,80,1
https://openalex.org/A5087701487,80,5
https://openalex.org/A5019529513,1,3
https://openalex.org/A5058213741,1,3
https://openalex.org/A5061475102,11,3
https://openalex.org/A5031808865,55,1
https://openalex.org/A5002020728,17,35
https://openalex.org/A5015375690,40,10
https://openalex.org/A5013881064,78,44
https://openalex.org/A5040639891,78,113
https://openalex.org/A5041432735,78,7
https://openalex.org/A5068625546,78,9
https://openalex.org/A5024301519,14,4
https://openalex.org/A5072612407,14,4
https://openalex.org/A5091224038,14,4
https://openalex.org/A5024582585,78,7
https://openalex.org/A5002092845,38,11
https://openalex.org/A5005191776,37,8
https://openalex.org/A5021802340,16,7
https://openalex.org/A5030156276,42,40
https://openalex.org/A5063728407,16,7
https://openalex.org/A5066089123,57,9
https://openalex.org/A5078441538,57,6
https://openalex.org/A5041049334,14,2
https://openalex.org/A5088406264,14,2
https://openalex.org/A5007872613,17,3
https://openalex.org/A5068151130,32,15
https://openalex.org/A5015679495,14,4
https://openalex.org/A5049110330,78,3
https://openalex.org/A5021062065,17,6
https://openalex.org/A5024253756,17,5
https://openalex.org/A5025707918,17,9
https://openalex.org/A5029832705,15,4
https://openalex.org/A5022802322,33,42
https://openalex.org/A5085932729,86,1
https://openalex.org/A5011306454,17,4
https://openalex.org/A5076742135,17,4
https://openalex.org/A5086711289,17,30
https://openalex.org/A5023379967,78,5
https://openalex.org/A5043696243,78,23
https://openalex.org/A5077167500,14,2
https://openalex.org/A5091558460,14,3
https://openalex.org/A5007564274,57,8
https://openalex.org/A5004517948,17,7
https://openalex.org/A5013164931,17,8
https://openalex.org/A5038309211,17,7
https://openalex.org/A5068906697,17,8
https://openalex.org/A5085261603,17,7
https://openalex.org/A5005834356,14,2
https://openalex.org/A5001591701,78,8
https://openalex.org/A5016008412,78,8
https://openalex.org/A5061701176,78,8
